id,season,year,month,hour,weekday,holiday,working_day,weather_situation,temperature,feeling_temperature,humidity,windspeed,casual_users,registered_users,total_users,casual_users_fraction,registered_users_fraction,weekday_normalized,hour_normalized,weather_situation_normalized
13904,3,1,8,12,2,False,True,2,0.8,0.7576,0.55,0.1343,86,197,283,0.3039,0.6961,0.3333,0.5217,0.3333
13905,3,1,8,13,2,False,True,2,0.8,0.7424,0.52,0.194,68,185,253,0.2688,0.7312,0.3333,0.5652,0.3333
13906,3,1,8,14,2,False,True,2,0.82,0.7576,0.46,0.0,76,185,261,0.2912,0.7088,0.3333,0.6087,0.3333
13907,3,1,8,15,2,False,True,1,0.8,0.7424,0.52,0.0,100,206,306,0.3268,0.6732,0.3333,0.6522,0.0
13908,3,1,8,16,2,False,True,3,0.76,0.7273,0.66,0.2836,101,344,445,0.227,0.773,0.3333,0.6957,0.6667
13909,3,1,8,17,2,False,True,2,0.78,0.7424,0.62,0.1343,125,743,868,0.144,0.856,0.3333,0.7391,0.3333
13910,3,1,8,18,2,False,True,2,0.76,0.7121,0.62,0.1642,103,711,814,0.1265,0.8735,0.3333,0.7826,0.3333
13911,3,1,8,19,2,False,True,2,0.76,0.7273,0.66,0.1045,104,506,610,0.1705,0.8295,0.3333,0.8261,0.3333
13912,3,1,8,20,2,False,True,2,0.74,0.697,0.7,0.1343,74,374,448,0.1652,0.8348,0.3333,0.8696,0.3333
13913,3,1,8,21,2,False,True,2,0.72,0.697,0.74,0.0,70,247,317,0.2208,0.7792,0.3333,0.913,0.3333
13914,3,1,8,22,2,False,True,1,0.72,0.697,0.74,0.1045,43,181,224,0.192,0.808,0.3333,0.9565,0.0
13915,3,1,8,23,2,False,True,1,0.72,0.697,0.79,0.0,18,120,138,0.1304,0.8696,0.3333,1.0,0.0
13916,3,1,8,0,3,False,True,1,0.7,0.6667,0.84,0.0,12,46,58,0.2069,0.7931,0.5,0.0,0.0
13917,3,1,8,1,3,False,True,1,0.72,0.697,0.79,0.0,3,20,23,0.1304,0.8696,0.5,0.0435,0.0
13918,3,1,8,2,3,False,True,1,0.7,0.6667,0.84,0.0,1,5,6,0.1667,0.8333,0.5,0.087,0.0
13919,3,1,8,3,3,False,True,1,0.7,0.6667,0.84,0.0,1,6,7,0.1429,0.8571,0.5,0.1304,0.0
13920,3,1,8,4,3,False,True,1,0.7,0.6667,0.84,0.0,1,6,7,0.1429,0.8571,0.5,0.1739,0.0
13921,3,1,8,5,3,False,True,2,0.68,0.6364,0.89,0.1642,3,40,43,0.0698,0.9302,0.5,0.2174,0.3333
13922,3,1,8,6,3,False,True,2,0.7,0.6667,0.84,0.1642,4,169,173,0.0231,0.9769,0.5,0.2609,0.3333
13923,3,1,8,7,3,False,True,2,0.7,0.6667,0.84,0.1642,24,458,482,0.0498,0.9502,0.5,0.3043,0.3333
13924,3,1,8,8,3,False,True,2,0.74,0.7273,0.72,0.0896,48,689,737,0.0651,0.9349,0.5,0.3478,0.3333
13925,3,1,8,9,3,False,True,2,0.76,0.7273,0.66,0.0,33,308,341,0.0968,0.9032,0.5,0.3913,0.3333
13926,3,1,8,10,3,False,True,2,0.8,0.7424,0.52,0.1343,63,151,214,0.2944,0.7056,0.5,0.4348,0.3333
13927,3,1,8,11,3,False,True,2,0.8,0.7424,0.52,0.0,80,159,239,0.3347,0.6653,0.5,0.4783,0.3333
13928,3,1,8,12,3,False,True,2,0.8,0.7424,0.52,0.0,63,217,280,0.225,0.775,0.5,0.5217,0.3333
13929,3,1,8,13,3,False,True,2,0.8,0.7424,0.52,0.0,101,212,313,0.3227,0.6773,0.5,0.5652,0.3333
13930,3,1,8,14,3,False,True,2,0.8,0.7424,0.52,0.2537,63,173,236,0.2669,0.7331,0.5,0.6087,0.3333
13931,3,1,8,15,3,False,True,2,0.84,0.7576,0.44,0.194,110,168,278,0.3957,0.6043,0.5,0.6522,0.3333
13932,3,1,8,16,3,False,True,2,0.8,0.7424,0.49,0.2836,113,328,441,0.2562,0.7438,0.5,0.6957,0.3333
13933,3,1,8,17,3,False,True,2,0.8,0.7576,0.55,0.2836,107,751,858,0.1247,0.8753,0.5,0.7391,0.3333
13934,3,1,8,18,3,False,True,2,0.78,0.7273,0.55,0.1642,117,745,862,0.1357,0.8643,0.5,0.7826,0.3333
13935,3,1,8,19,3,False,True,1,0.76,0.7273,0.66,0.2239,119,567,686,0.1735,0.8265,0.5,0.8261,0.0
13936,3,1,8,20,3,False,True,1,0.74,0.697,0.66,0.194,76,424,500,0.152,0.848,0.5,0.8696,0.0
13937,3,1,8,21,3,False,True,1,0.74,0.697,0.66,0.1045,70,311,381,0.1837,0.8163,0.5,0.913,0.0
13938,3,1,8,22,3,False,True,1,0.72,0.697,0.74,0.1045,35,198,233,0.1502,0.8498,0.5,0.9565,0.0
13939,3,1,8,23,3,False,True,1,0.72,0.6818,0.7,0.1343,16,120,136,0.1176,0.8824,0.5,1.0,0.0
13940,3,1,8,0,4,False,True,1,0.72,0.697,0.74,0.194,16,51,67,0.2388,0.7612,0.6667,0.0,0.0
13941,3,1,8,1,4,False,True,1,0.7,0.6667,0.79,0.1343,5,23,28,0.1786,0.8214,0.6667,0.0435,0.0
13942,3,1,8,2,4,False,True,1,0.7,0.6667,0.84,0.0896,2,12,14,0.1429,0.8571,0.6667,0.087,0.0
13943,3,1,8,3,4,False,True,1,0.68,0.6364,0.83,0.0896,1,5,6,0.1667,0.8333,0.6667,0.1304,0.0
13944,3,1,8,4,4,False,True,2,0.68,0.6364,0.89,0.1343,0,10,10,0.0,1.0,0.6667,0.1739,0.3333
13945,3,1,8,5,4,False,True,2,0.66,0.5909,0.94,0.0,4,37,41,0.0976,0.9024,0.6667,0.2174,0.3333
13946,3,1,8,6,4,False,True,1,0.66,0.6061,0.83,0.1642,5,162,167,0.0299,0.9701,0.6667,0.2609,0.0
13947,3,1,8,7,4,False,True,2,0.7,0.6667,0.84,0.1642,24,451,475,0.0505,0.9495,0.6667,0.3043,0.3333
13948,3,1,8,8,4,False,True,1,0.72,0.697,0.74,0.1045,28,670,698,0.0401,0.9599,0.6667,0.3478,0.0
13949,3,1,8,9,4,False,True,1,0.76,0.7273,0.66,0.1642,54,299,353,0.153,0.847,0.6667,0.3913,0.0
13950,3,1,8,10,4,False,True,1,0.8,0.7576,0.55,0.2239,72,133,205,0.3512,0.6488,0.6667,0.4348,0.0
13951,3,1,8,11,4,False,True,1,0.84,0.7576,0.44,0.0,94,166,260,0.3615,0.6385,0.6667,0.4783,0.0
13952,3,1,8,12,4,False,True,1,0.84,0.7576,0.44,0.1045,85,192,277,0.3069,0.6931,0.6667,0.5217,0.0
13953,3,1,8,13,4,False,True,1,0.86,0.7879,0.41,0.1045,80,201,281,0.2847,0.7153,0.6667,0.5652,0.0
13954,3,1,8,14,4,False,True,1,0.88,0.7727,0.32,0.2239,86,161,247,0.3482,0.6518,0.6667,0.6087,0.0
13955,3,1,8,15,4,False,True,1,0.88,0.7727,0.32,0.2239,63,204,267,0.236,0.764,0.6667,0.6522,0.0
13956,3,1,8,16,4,False,True,1,0.86,0.7727,0.39,0.2537,97,320,417,0.2326,0.7674,0.6667,0.6957,0.0
13957,3,1,8,17,4,False,True,1,0.86,0.7576,0.36,0.2537,111,699,810,0.137,0.863,0.6667,0.7391,0.0
13958,3,1,8,18,4,False,True,2,0.82,0.7576,0.46,0.2537,78,733,811,0.0962,0.9038,0.6667,0.7826,0.3333
13959,3,1,8,19,4,False,True,1,0.8,0.7576,0.55,0.194,90,533,623,0.1445,0.8555,0.6667,0.8261,0.0
13960,3,1,8,20,4,False,True,1,0.7,0.6515,0.54,0.2836,91,387,478,0.1904,0.8096,0.6667,0.8696,0.0
13961,3,1,8,21,4,False,True,2,0.7,0.6515,0.58,0.1642,50,286,336,0.1488,0.8512,0.6667,0.913,0.3333
13962,3,1,8,22,4,False,True,2,0.66,0.6212,0.69,0.2239,41,218,259,0.1583,0.8417,0.6667,0.9565,0.3333
13963,3,1,8,23,4,False,True,1,0.66,0.6212,0.74,0.0,19,137,156,0.1218,0.8782,0.6667,1.0,0.0
13964,3,1,8,0,5,False,True,1,0.7,0.6515,0.65,0.0896,17,68,85,0.2,0.8,0.8333,0.0,0.0
13965,3,1,8,1,5,False,True,1,0.7,0.6515,0.65,0.1045,6,35,41,0.1463,0.8537,0.8333,0.0435,0.0
13966,3,1,8,2,5,False,True,1,0.7,0.6667,0.74,0.1642,6,14,20,0.3,0.7,0.8333,0.087,0.0
13967,3,1,8,3,5,False,True,2,0.72,0.697,0.79,0.194,3,6,9,0.3333,0.6667,0.8333,0.1304,0.3333
13968,3,1,8,4,5,False,True,3,0.7,0.6667,0.84,0.2836,0,7,7,0.0,1.0,0.8333,0.1739,0.6667
13969,3,1,8,5,5,False,True,3,0.7,0.6667,0.84,0.2836,4,29,33,0.1212,0.8788,0.8333,0.2174,0.6667
13970,3,1,8,6,5,False,True,3,0.64,0.5758,0.89,0.2985,3,41,44,0.0682,0.9318,0.8333,0.2609,0.6667
13971,3,1,8,7,5,False,True,3,0.64,0.5758,0.89,0.1045,5,128,133,0.0376,0.9624,0.8333,0.3043,0.6667
13972,3,1,8,8,5,False,True,3,0.62,0.5455,0.91,0.1642,7,112,119,0.0588,0.9412,0.8333,0.3478,0.6667
13973,3,1,8,9,5,False,True,2,0.64,0.5758,0.89,0.0,21,199,220,0.0955,0.9045,0.8333,0.3913,0.3333
13974,3,1,8,10,5,False,True,1,0.66,0.5909,0.89,0.1045,27,166,193,0.1399,0.8601,0.8333,0.4348,0.0
13975,3,1,8,11,5,False,True,3,0.68,0.6364,0.79,0.1343,73,178,251,0.2908,0.7092,0.8333,0.4783,0.6667
13976,3,1,8,12,5,False,True,2,0.74,0.697,0.66,0.3582,75,240,315,0.2381,0.7619,0.8333,0.5217,0.3333
13977,3,1,8,13,5,False,True,2,0.76,0.7121,0.58,0.3582,66,224,290,0.2276,0.7724,0.8333,0.5652,0.3333
13978,3,1,8,14,5,False,True,1,0.76,0.7121,0.58,0.3582,71,236,307,0.2313,0.7687,0.8333,0.6087,0.0
13979,3,1,8,15,5,False,True,1,0.8,0.7424,0.52,0.4478,100,224,324,0.3086,0.6914,0.8333,0.6522,0.0
13980,3,1,8,16,5,False,True,1,0.78,0.7273,0.55,0.2985,96,371,467,0.2056,0.7944,0.8333,0.6957,0.0
13981,3,1,8,17,5,False,True,1,0.8,0.7424,0.52,0.2836,111,619,730,0.1521,0.8479,0.8333,0.7391,0.0
13982,3,1,8,18,5,False,True,1,0.76,0.7121,0.62,0.2985,88,552,640,0.1375,0.8625,0.8333,0.7826,0.0
13983,3,1,8,19,5,False,True,1,0.76,0.7121,0.62,0.2836,98,394,492,0.1992,0.8008,0.8333,0.8261,0.0
13984,3,1,8,20,5,False,True,1,0.74,0.697,0.66,0.2985,55,315,370,0.1486,0.8514,0.8333,0.8696,0.0
13985,3,1,8,21,5,False,True,1,0.74,0.697,0.66,0.2537,50,236,286,0.1748,0.8252,0.8333,0.913,0.0
13986,3,1,8,22,5,False,True,1,0.72,0.697,0.74,0.2836,50,168,218,0.2294,0.7706,0.8333,0.9565,0.0
13987,3,1,8,23,5,False,True,1,0.72,0.6818,0.7,0.2836,33,159,192,0.1719,0.8281,0.8333,1.0,0.0
13988,3,1,8,0,6,False,False,1,0.7,0.6515,0.7,0.2836,38,142,180,0.2111,0.7889,1.0,0.0,0.0
13989,3,1,8,1,6,False,False,1,0.66,0.6212,0.74,0.2239,32,84,116,0.2759,0.7241,1.0,0.0435,0.0
13990,3,1,8,2,6,False,False,3,0.64,0.5909,0.78,0.194,19,66,85,0.2235,0.7765,1.0,0.087,0.6667
13991,3,1,8,3,6,False,False,3,0.62,0.5758,0.83,0.1642,2,19,21,0.0952,0.9048,1.0,0.1304,0.6667
13992,3,1,8,4,6,False,False,1,0.62,0.5758,0.83,0.1045,3,7,10,0.3,0.7,1.0,0.1739,0.0
13993,3,1,8,5,6,False,False,1,0.62,0.5606,0.88,0.1045,2,9,11,0.1818,0.8182,1.0,0.2174,0.0
13994,3,1,8,6,6,False,False,2,0.62,0.5606,0.88,0.1045,5,18,23,0.2174,0.7826,1.0,0.2609,0.3333
13995,3,1,8,7,6,False,False,1,0.64,0.5758,0.83,0.0896,8,54,62,0.129,0.871,1.0,0.3043,0.0
13996,3,1,8,8,6,False,False,1,0.66,0.6061,0.83,0.1045,30,132,162,0.1852,0.8148,1.0,0.3478,0.0
13997,3,1,8,9,6,False,False,1,0.68,0.6364,0.79,0.194,54,217,271,0.1993,0.8007,1.0,0.3913,0.0
13998,3,1,8,10,6,False,False,1,0.72,0.6818,0.62,0.0896,125,282,407,0.3071,0.6929,1.0,0.4348,0.0
13999,3,1,8,11,6,False,False,1,0.74,0.697,0.66,0.1642,203,296,499,0.4068,0.5932,1.0,0.4783,0.0
14000,3,1,8,12,6,False,False,1,0.76,0.7121,0.58,0.2239,214,332,546,0.3919,0.6081,1.0,0.5217,0.0
14001,3,1,8,13,6,False,False,1,0.8,0.7424,0.49,0.3582,228,341,569,0.4007,0.5993,1.0,0.5652,0.0
14002,3,1,8,14,6,False,False,1,0.8,0.7424,0.49,0.2985,248,290,538,0.461,0.539,1.0,0.6087,0.0
14003,3,1,8,15,6,False,False,1,0.8,0.7273,0.46,0.2836,246,316,562,0.4377,0.5623,1.0,0.6522,0.0
14004,3,1,8,16,6,False,False,1,0.8,0.7273,0.46,0.2985,227,304,531,0.4275,0.5725,1.0,0.6957,0.0
14005,3,1,8,17,6,False,False,3,0.74,0.697,0.66,0.3582,220,292,512,0.4297,0.5703,1.0,0.7391,0.6667
14006,3,1,8,18,6,False,False,2,0.7,0.6667,0.74,0.2985,107,193,300,0.3567,0.6433,1.0,0.7826,0.3333
14007,3,1,8,19,6,False,False,2,0.66,0.5909,0.89,0.1045,97,178,275,0.3527,0.6473,1.0,0.8261,0.3333
14008,3,1,8,20,6,False,False,3,0.66,0.5909,0.89,0.4179,31,129,160,0.1938,0.8063,1.0,0.8696,0.6667
14009,3,1,8,21,6,False,False,2,0.66,0.5909,0.89,0.1642,26,102,128,0.2031,0.7969,1.0,0.913,0.3333
14010,3,1,8,22,6,False,False,2,0.66,0.5909,0.89,0.1642,40,128,168,0.2381,0.7619,1.0,0.9565,0.3333
14011,3,1,8,23,6,False,False,3,0.66,0.6061,0.78,0.1642,42,121,163,0.2577,0.7423,1.0,1.0,0.6667
14012,3,1,8,0,0,False,False,2,0.64,0.6061,0.73,0.1343,24,96,120,0.2,0.8,0.0,0.0,0.3333
14013,3,1,8,1,0,False,False,1,0.62,0.5909,0.78,0.1343,21,92,113,0.1858,0.8142,0.0,0.0435,0.0
14014,3,1,8,2,0,False,False,1,0.64,0.6061,0.69,0.1343,19,67,86,0.2209,0.7791,0.0,0.087,0.0
14015,3,1,8,3,0,False,False,1,0.62,0.5909,0.73,0.0896,11,37,48,0.2292,0.7708,0.0,0.1304,0.0
14016,3,1,8,4,0,False,False,1,0.64,0.6061,0.69,0.0896,2,8,10,0.2,0.8,0.0,0.1739,0.0
14017,3,1,8,5,0,False,False,1,0.64,0.6212,0.61,0.194,1,9,10,0.1,0.9,0.0,0.2174,0.0
14018,3,1,8,6,0,False,False,1,0.64,0.6061,0.65,0.1642,2,14,16,0.125,0.875,0.0,0.2609,0.0
14019,3,1,8,7,0,False,False,1,0.64,0.6061,0.65,0.1343,9,30,39,0.2308,0.7692,0.0,0.3043,0.0
14020,3,1,8,8,0,False,False,1,0.66,0.6212,0.54,0.2239,35,84,119,0.2941,0.7059,0.0,0.3478,0.0
14021,3,1,8,9,0,False,False,1,0.7,0.6515,0.48,0.2239,64,153,217,0.2949,0.7051,0.0,0.3913,0.0
14022,3,1,8,10,0,False,False,1,0.7,0.6515,0.51,0.1642,88,240,328,0.2683,0.7317,0.0,0.4348,0.0
14023,3,1,8,11,0,False,False,1,0.74,0.6667,0.42,0.1642,167,282,449,0.3719,0.6281,0.0,0.4783,0.0
14024,3,1,8,12,0,False,False,1,0.74,0.6667,0.42,0.194,163,342,505,0.3228,0.6772,0.0,0.5217,0.0
14025,3,1,8,13,0,False,False,1,0.78,0.697,0.4,0.0,178,365,543,0.3278,0.6722,0.0,0.5652,0.0
14026,3,1,8,14,0,False,False,1,0.76,0.6818,0.4,0.194,213,366,579,0.3679,0.6321,0.0,0.6087,0.0
14027,3,1,8,15,0,False,False,1,0.76,0.6818,0.4,0.1343,235,342,577,0.4073,0.5927,0.0,0.6522,0.0
14028,3,1,8,16,0,False,False,1,0.76,0.6818,0.4,0.1045,213,300,513,0.4152,0.5848,0.0,0.6957,0.0
14029,3,1,8,17,0,False,False,1,0.8,0.697,0.33,0.0,186,319,505,0.3683,0.6317,0.0,0.7391,0.0
14030,3,1,8,18,0,False,False,1,0.78,0.6818,0.35,0.1045,164,327,491,0.334,0.666,0.0,0.7826,0.0
14031,3,1,8,19,0,False,False,1,0.74,0.6515,0.4,0.1343,148,317,465,0.3183,0.6817,0.0,0.8261,0.0
14032,3,1,8,20,0,False,False,1,0.72,0.6515,0.45,0.0,96,204,300,0.32,0.68,0.0,0.8696,0.0
14033,3,1,8,21,0,False,False,1,0.72,0.6667,0.51,0.0896,78,142,220,0.3545,0.6455,0.0,0.913,0.0
14034,3,1,8,22,0,False,False,1,0.7,0.6515,0.58,0.1343,40,141,181,0.221,0.779,0.0,0.9565,0.0
14035,3,1,8,23,0,False,False,1,0.68,0.6364,0.61,0.0,25,85,110,0.2273,0.7727,0.0,1.0,0.0
14036,3,1,8,0,1,False,True,1,0.66,0.6212,0.65,0.1045,14,33,47,0.2979,0.7021,0.1667,0.0,0.0
14037,3,1,8,1,1,False,True,1,0.66,0.6212,0.65,0.0896,3,11,14,0.2143,0.7857,0.1667,0.0435,0.0
14038,3,1,8,2,1,False,True,1,0.64,0.6061,0.69,0.1045,1,8,9,0.1111,0.8889,0.1667,0.087,0.0
14039,3,1,8,3,1,False,True,1,0.64,0.6061,0.69,0.0,1,5,6,0.1667,0.8333,0.1667,0.1304,0.0
14040,3,1,8,4,1,False,True,1,0.64,0.6061,0.69,0.1045,0,11,11,0.0,1.0,0.1667,0.1739,0.0
14041,3,1,8,5,1,False,True,1,0.64,0.6061,0.69,0.1045,3,33,36,0.0833,0.9167,0.1667,0.2174,0.0
14042,3,1,8,6,1,False,True,1,0.62,0.5909,0.73,0.0896,4,155,159,0.0252,0.9748,0.1667,0.2609,0.0
14043,3,1,8,7,1,False,True,1,0.66,0.6212,0.65,0.1343,11,425,436,0.0252,0.9748,0.1667,0.3043,0.0
14044,3,1,8,8,1,False,True,2,0.72,0.6667,0.51,0.0896,25,648,673,0.0371,0.9629,0.1667,0.3478,0.3333
14045,3,1,8,9,1,False,True,2,0.74,0.6667,0.45,0.0,40,265,305,0.1311,0.8689,0.1667,0.3913,0.3333
14046,3,1,8,10,1,False,True,2,0.76,0.6818,0.4,0.0,88,111,199,0.4422,0.5578,0.1667,0.4348,0.3333
14047,3,1,8,11,1,False,True,1,0.76,0.6818,0.4,0.0896,94,151,245,0.3837,0.6163,0.1667,0.4783,0.0
14048,3,1,8,12,1,False,True,1,0.78,0.697,0.4,0.194,96,180,276,0.3478,0.6522,0.1667,0.5217,0.0
14049,3,1,8,13,1,False,True,1,0.78,0.697,0.4,0.1642,79,175,254,0.311,0.689,0.1667,0.5652,0.0
14050,3,1,8,14,1,False,True,1,0.8,0.697,0.33,0.1045,85,163,248,0.3427,0.6573,0.1667,0.6087,0.0
14051,3,1,8,15,1,False,True,1,0.82,0.7273,0.34,0.2239,80,194,274,0.292,0.708,0.1667,0.6522,0.0
14052,3,1,8,16,1,False,True,1,0.8,0.7121,0.36,0.0896,116,348,464,0.25,0.75,0.1667,0.6957,0.0
14053,3,1,8,17,1,False,True,1,0.8,0.7121,0.36,0.1642,102,716,818,0.1247,0.8753,0.1667,0.7391,0.0
14054,3,1,8,18,1,False,True,1,0.76,0.697,0.52,0.2836,103,709,812,0.1268,0.8732,0.1667,0.7826,0.0
14055,3,1,8,19,1,False,True,1,0.74,0.6818,0.58,0.1642,88,467,555,0.1586,0.8414,0.1667,0.8261,0.0
14056,3,1,8,20,1,False,True,1,0.74,0.6818,0.62,0.2239,58,374,432,0.1343,0.8657,0.1667,0.8696,0.0
14057,3,1,8,21,1,False,True,1,0.72,0.6818,0.66,0.194,44,246,290,0.1517,0.8483,0.1667,0.913,0.0
14058,3,1,8,22,1,False,True,1,0.72,0.6818,0.62,0.3284,44,148,192,0.2292,0.7708,0.1667,0.9565,0.0
14059,3,1,8,23,1,False,True,1,0.7,0.6515,0.7,0.2239,28,100,128,0.2188,0.7812,0.1667,1.0,0.0
14060,3,1,8,0,2,False,True,1,0.7,0.6667,0.74,0.2239,12,48,60,0.2,0.8,0.3333,0.0,0.0
14061,3,1,8,1,2,False,True,1,0.68,0.6364,0.79,0.2537,8,19,27,0.2963,0.7037,0.3333,0.0435,0.0
14062,3,1,8,2,2,False,True,2,0.68,0.6364,0.83,0.194,2,9,11,0.1818,0.8182,0.3333,0.087,0.3333
14063,3,1,8,3,2,False,True,2,0.68,0.6364,0.83,0.194,0,3,3,0.0,1.0,0.3333,0.1304,0.3333
14064,3,1,8,4,2,False,True,2,0.68,0.6364,0.83,0.194,0,5,5,0.0,1.0,0.3333,0.1739,0.3333
14065,3,1,8,5,2,False,True,2,0.68,0.6364,0.89,0.194,1,35,36,0.0278,0.9722,0.3333,0.2174,0.3333
14066,3,1,8,6,2,False,True,3,0.64,0.5758,0.83,0.194,1,63,64,0.0156,0.9844,0.3333,0.2609,0.6667
14067,3,1,8,7,2,False,True,2,0.66,0.6061,0.83,0.0896,1,178,179,0.0056,0.9944,0.3333,0.3043,0.3333
14068,3,1,8,8,2,False,True,2,0.66,0.5909,0.89,0.0896,27,591,618,0.0437,0.9563,0.3333,0.3478,0.3333
14069,3,1,8,9,2,False,True,2,0.7,0.6667,0.74,0.0,48,354,402,0.1194,0.8806,0.3333,0.3913,0.3333
14070,3,1,8,10,2,False,True,1,0.7,0.6667,0.79,0.1045,53,155,208,0.2548,0.7452,0.3333,0.4348,0.0
14071,3,1,8,11,2,False,True,1,0.74,0.6818,0.62,0.0,69,127,196,0.352,0.648,0.3333,0.4783,0.0
14072,3,1,8,12,2,False,True,1,0.78,0.7121,0.49,0.1343,93,207,300,0.31,0.69,0.3333,0.5217,0.0
14073,3,1,8,13,2,False,True,1,0.8,0.7273,0.46,0.0896,83,203,286,0.2902,0.7098,0.3333,0.5652,0.0
14074,3,1,8,14,2,False,True,1,0.82,0.7424,0.41,0.2239,80,175,255,0.3137,0.6863,0.3333,0.6087,0.0
14075,3,1,8,15,2,False,True,1,0.82,0.7576,0.46,0.2239,84,199,283,0.2968,0.7032,0.3333,0.6522,0.0
14076,3,1,8,16,2,False,True,1,0.82,0.7424,0.43,0.2239,95,363,458,0.2074,0.7926,0.3333,0.6957,0.0
14077,3,1,8,17,2,False,True,3,0.76,0.7273,0.66,0.2537,78,734,812,0.0961,0.9039,0.3333,0.7391,0.6667
14078,3,1,8,18,2,False,True,1,0.76,0.7121,0.62,0.2836,97,757,854,0.1136,0.8864,0.3333,0.7826,0.0
14079,3,1,8,19,2,False,True,1,0.76,0.7273,0.66,0.194,94,533,627,0.1499,0.8501,0.3333,0.8261,0.0
14080,3,1,8,20,2,False,True,1,0.74,0.7121,0.74,0.2239,65,371,436,0.1491,0.8509,0.3333,0.8696,0.0
14081,3,1,8,21,2,False,True,1,0.74,0.6818,0.62,0.2239,56,252,308,0.1818,0.8182,0.3333,0.913,0.0
14082,3,1,8,22,2,False,True,1,0.72,0.6818,0.66,0.0896,28,161,189,0.1481,0.8519,0.3333,0.9565,0.0
14083,3,1,8,23,2,False,True,1,0.72,0.6818,0.66,0.1642,53,114,167,0.3174,0.6826,0.3333,1.0,0.0
14084,3,1,8,0,3,False,True,1,0.7,0.6515,0.61,0.194,8,52,60,0.1333,0.8667,0.5,0.0,0.0
14085,3,1,8,1,3,False,True,1,0.7,0.6515,0.61,0.0,6,31,37,0.1622,0.8378,0.5,0.0435,0.0
14086,3,1,8,2,3,False,True,1,0.68,0.6364,0.65,0.0,1,7,8,0.125,0.875,0.5,0.087,0.0
14087,3,1,8,3,3,False,True,1,0.66,0.6212,0.74,0.1045,1,10,11,0.0909,0.9091,0.5,0.1304,0.0
14088,3,1,8,4,3,False,True,1,0.64,0.5758,0.83,0.1045,0,4,4,0.0,1.0,0.5,0.1739,0.0
14089,3,1,8,5,3,False,True,1,0.64,0.5909,0.78,0.1045,4,35,39,0.1026,0.8974,0.5,0.2174,0.0
14090,3,1,8,6,3,False,True,1,0.64,0.5909,0.78,0.1045,12,160,172,0.0698,0.9302,0.5,0.2609,0.0
14091,3,1,8,7,3,False,True,2,0.66,0.6212,0.69,0.194,25,467,492,0.0508,0.9492,0.5,0.3043,0.3333
14092,3,1,8,8,3,False,True,2,0.7,0.6515,0.65,0.2836,40,642,682,0.0587,0.9413,0.5,0.3478,0.3333
14093,3,1,8,9,3,False,True,2,0.72,0.6818,0.62,0.194,57,310,367,0.1553,0.8447,0.5,0.3913,0.3333
14094,3,1,8,10,3,False,True,2,0.72,0.6818,0.62,0.194,70,163,233,0.3004,0.6996,0.5,0.4348,0.3333
14095,3,1,8,11,3,False,True,2,0.74,0.6818,0.58,0.194,80,155,235,0.3404,0.6596,0.5,0.4783,0.3333
14096,3,1,8,12,3,False,True,1,0.74,0.6818,0.55,0.2239,77,230,307,0.2508,0.7492,0.5,0.5217,0.0
14097,3,1,8,13,3,False,True,2,0.78,0.7121,0.49,0.194,88,206,294,0.2993,0.7007,0.5,0.5652,0.3333
14098,3,1,8,14,3,False,True,2,0.76,0.697,0.52,0.2985,94,161,255,0.3686,0.6314,0.5,0.6087,0.3333
14099,3,1,8,15,3,False,True,1,0.76,0.697,0.52,0.2537,70,196,266,0.2632,0.7368,0.5,0.6522,0.0
14100,3,1,8,16,3,False,True,1,0.76,0.6818,0.48,0.194,91,340,431,0.2111,0.7889,0.5,0.6957,0.0
14101,3,1,8,17,3,False,True,1,0.74,0.6818,0.55,0.2836,102,749,851,0.1199,0.8801,0.5,0.7391,0.0
14102,3,1,8,18,3,False,True,1,0.74,0.6667,0.51,0.2239,80,768,848,0.0943,0.9057,0.5,0.7826,0.0
14103,3,1,8,19,3,False,True,1,0.7,0.6515,0.61,0.1343,124,525,649,0.1911,0.8089,0.5,0.8261,0.0
14104,3,1,8,20,3,False,True,1,0.7,0.6515,0.61,0.1343,72,355,427,0.1686,0.8314,0.5,0.8696,0.0
14105,3,1,8,21,3,False,True,1,0.7,0.6515,0.61,0.194,49,266,315,0.1556,0.8444,0.5,0.913,0.0
14106,3,1,8,22,3,False,True,1,0.7,0.6515,0.61,0.1642,29,197,226,0.1283,0.8717,0.5,0.9565,0.0
14107,3,1,8,23,3,False,True,1,0.68,0.6364,0.65,0.1045,18,120,138,0.1304,0.8696,0.5,1.0,0.0
14108,3,1,8,0,4,False,True,1,0.66,0.6212,0.69,0.0,13,63,76,0.1711,0.8289,0.6667,0.0,0.0
14109,3,1,8,1,4,False,True,1,0.64,0.6061,0.73,0.0,3,18,21,0.1429,0.8571,0.6667,0.0435,0.0
14110,3,1,8,2,4,False,True,1,0.64,0.6061,0.69,0.194,0,15,15,0.0,1.0,0.6667,0.087,0.0
14111,3,1,8,3,4,False,True,1,0.62,0.5909,0.73,0.2537,0,4,4,0.0,1.0,0.6667,0.1304,0.0
14112,3,1,8,4,4,False,True,1,0.62,0.5909,0.73,0.2239,2,3,5,0.4,0.6,0.6667,0.1739,0.0
14113,3,1,8,5,4,False,True,1,0.6,0.5758,0.78,0.1642,7,30,37,0.1892,0.8108,0.6667,0.2174,0.0
